Plate information 																
Plate	Repeat	Barcode	Measured height	Chamber temperature at start	Chamber temperature at end	Humidity at start	Humidity at end	Ambient temperature at start	Ambient temperature at end	Group	Label	ScanX	ScanY	Measinfo	Kinetics	Measurement date
	1	2	3	4	5	6	7	8	9	10	11	12				
A		10564	9450	9883												
B		12501	11578	10814												
C		11680	11129	11146												
D		13730	12559	10007												
E		12878	13410	11448												
F		13489	11555	10909												
G		12598	11280	11005												
H		13215	10953	10147												
																
Plate information 																
Plate	Repeat	Barcode	Measured height	Chamber temperature at start	Chamber temperature at end	Humidity at start	Humidity at end	Ambient temperature at start	Ambient temperature at end	Group	Label	ScanX				
3	41		14.8	26.75	26.75	29.7	29.7	25.87	25.87	1	Tatjana FRET(1)	0				
																
Background information																
Plate	Label	Result	Signal	Flashes/Time	Meastime	MeasInfo										
3	Tatjana FRET	0	471	10	00:00:00.000	De=1st Ex=Btm Em=Btm Wdw=1										
3	Tatjana FRET	0	520	10	00:00:00.000	De=2nd Ex=Btm Em=Btm Wdw=1										
																
Results for Tatjana FRET(3) - channel 3 window 3 (Counts)																
	1	2	3	4	5	6	7	8	9	10	11	12				
A		882	836	911												
B		820	875	933												
C		882	827	896												
D		841	836	863												
E		882	902	858												
F		948	853	839												
G		849	856	844												
H		797	777	799												
																
Plate information 																
Plate	Repeat	Barcode	Measured height	Chamber temperature at start	Chamber temperature at end	Humidity at start	Humidity at end	Ambient temperature at start	Ambient temperature at end	Group	Label	ScanX				
3	41		14.8	26.75	26.75	29.7	29.7	25.87	25.87	1	Tatjana FRET(1)	0				
																
Background information																
Plate	Label	Result	Signal	Flashes/Time	Meastime	MeasInfo										
3	Tatjana FRET	0	471	10	00:00:00.000	De=1st Ex=Btm Em=Btm Wdw=1										
3	Tatjana FRET	0	520	10	00:00:00.000	De=2nd Ex=Btm Em=Btm Wdw=1										
																
Results for Tatjana FRET(3) - channel 2 window 3 (Counts)																
	1	2	3	4	5	6	7	8	9	10	11	12				
A		10357	9424	9632												
B		12276	11252	10783												
C		11888	11233	11199												
D		13951	12266	9830												
E		12887	13509	11511												
F		13529	11581	11024												
G		12864	11406	10819												
H		13405	11026	10165												
																
Plate information 																
Plate	Repeat	Barcode	Measured height	Chamber temperature at start	Chamber temperature at end	Humidity at start	Humidity at end	Ambient temperature at start	Ambient temperature at end	Group	Label	ScanX				
3	42		14.8	26.75	26.75	29.6	29.6	25.87	25.87	1	Tatjana FRET(1)	0				
																
Background information																
Plate	Label	Result	Signal	Flashes/Time	Meastime	MeasInfo										
3	Tatjana FRET	0	471	10	00:00:00.000	De=1st Ex=Btm Em=Btm Wdw=1										
3	Tatjana FRET	0	520	10	00:00:00.000	De=2nd Ex=Btm Em=Btm Wdw=1										
																
Results for Tatjana FRET(3) - channel 3 window 3 (Counts)																
	1	2	3	4	5	6	7	8	9	10	11	12				
A		881	823	874												
B		936	862	939												
C		924	898	963												
D		889	923	869												
E		904	917	853												
F		953	834	800												
G		808	809	861												
H		898	797	797												
																
Plate information 																
Plate	Repeat	Barcode	Measured height	Chamber temperature at start	Chamber temperature at end	Humidity at start	Humidity at end	Ambient temperature at start	Ambient temperature at end	Group	Label	ScanX				
3	42		14.8	26.75	26.75	29.6	29.6	25.87	25.87	1	Tatjana FRET(1)	0				
																
Background information																
Plate	Label	Result	Signal	Flashes/Time	Meastime	MeasInfo										
3	Tatjana FRET	0	471	10	00:00:00.000	De=1st Ex=Btm Em=Btm Wdw=1										
3	Tatjana FRET	0	520	10	00:00:00.000	De=2nd Ex=Btm Em=Btm Wdw=1										
																
Results for Tatjana FRET(3) - channel 2 window 3 (Counts)																
	1	2	3	4	5	6	7	8	9	10	11	12				
A		10395	9246	9872												
B		12155	11511	10909												
C		11804	11145	11285												
D		14249	12304	9812												
E		12987	13499	11326												
F		13501	11586	10846												
G		12437	11793	10783												
H		13221	10938	10366												
																
Plate information 																
Plate	Repeat	Barcode	Measured height	Chamber temperature at start	Chamber temperature at end	Humidity at start	Humidity at end	Ambient temperature at start	Ambient temperature at end	Group	Label	ScanX				
3	43		14.8	26.75	26.75	29.6	29.6	25.87	25.87	1	Tatjana FRET(1)	0				
																
Background information																
Plate	Label	Result	Signal	Flashes/Time	Meastime	MeasInfo										
3	Tatjana FRET	0	471	10	00:00:00.000	De=1st Ex=Btm Em=Btm Wdw=1										
3	Tatjana FRET	0	520	10	00:00:00.000	De=2nd Ex=Btm Em=Btm Wdw=1										
																
Results for Tatjana FRET(3) - channel 3 window 3 (Counts)																
	1	2	3	4	5	6	7	8	9	10	11	12				
A		948	853	960												
B		915	861	858												
C		937	864	945												
D		943	838	767												
E		898	882	944												
F		919	779	975												
G		860	856	922												
H		792	858	818												
																
Plate information 																
Plate	Repeat	Barcode	Measured height	Chamber temperature at start	Chamber temperature at end	Humidity at start	Humidity at end	Ambient temperature at start	Ambient temperature at end	Group	Label	ScanX				
3	43		14.8	26.75	26.75	29.6	29.6	25.87	25.87	1	Tatjana FRET(1)	0				
																
Background information																
Plate	Label	Result	Signal	Flashes/Time	Meastime	MeasInfo										
3	Tatjana FRET	0	471	10	00:00:00.000	De=1st Ex=Btm Em=Btm Wdw=1										
3	Tatjana FRET	0	520	10	00:00:00.000	De=2nd Ex=Btm Em=Btm Wdw=1										
																
Results for Tatjana FRET(3) - channel 2 window 3 (Counts)																
	1	2	3	4	5	6	7	8	9	10	11	12				
A		10533	9397	9745												
B		12295	11354	11229												
C		11633	11265	11232												
D		13804	12066	9831												
E		12914	13761	11257												
F		13201	11798	11024												
G		12863	11343	10692												
H		13174	10918	10359												
																
Plate information 																
Plate	Repeat	Barcode	Measured height	Chamber temperature at start	Chamber temperature at end	Humidity at start	Humidity at end	Ambient temperature at start	Ambient temperature at end	Group	Label	ScanX				
3	44		14.8	26.75	26.75	29.6	29.6	25.87	25.87	1	Tatjana FRET(1)	0				
																
Background information																
Plate	Label	Result	Signal	Flashes/Time	Meastime	MeasInfo										
3	Tatjana FRET	0	471	10	00:00:00.000	De=1st Ex=Btm Em=Btm Wdw=1										
3	Tatjana FRET	0	520	10	00:00:00.000	De=2nd Ex=Btm Em=Btm Wdw=1										
																
Results for Tatjana FRET(3) - channel 3 window 3 (Counts)																
	1	2	3	4	5	6	7	8	9	10	11	12				
A		977	865	855												
B		932	901	848												
C		894	890	885												
D		966	779	889												
E		921	893	774												
F		862	824	889												
G		880	873	835												
H		810	847	804												
																
Plate information 																
Plate	Repeat	Barcode	Measured height	Chamber temperature at start	Chamber temperature at end	Humidity at start	Humidity at end	Ambient temperature at start	Ambient temperature at end	Group	Label	ScanX				
3	44		14.8	26.75	26.75	29.6	29.6	25.87	25.87	1	Tatjana FRET(1)	0				
																
Background information																
Plate	Label	Result	Signal	Flashes/Time	Meastime	MeasInfo										
3	Tatjana FRET	0	471	10	00:00:00.000	De=1st Ex=Btm Em=Btm Wdw=1										
3	Tatjana FRET	0	520	10	00:00:00.000	De=2nd Ex=Btm Em=Btm Wdw=1										
																
Results for Tatjana FRET(3) - channel 2 window 3 (Counts)																
	1	2	3	4	5	6	7	8	9	10	11	12				
A		10537	9374	9637												
B		12624	11034	10766												
C		11839	11195	11512												
D		14095	12470	9952												
E		13201	13526	11653												
F		13285	11801	11002												
G		12585	11425	10837												
H		13572	11151	10246												
																
Plate information 																
Plate	Repeat	Barcode	Measured height	Chamber temperature at start	Chamber temperature at end	Humidity at start	Humidity at end	Ambient temperature at start	Ambient temperature at end	Group	Label	ScanX				
3	45		14.8	26.75	26.75	29.6	29.6	25.87	25.87	1	Tatjana FRET(1)	0				
																
Background information																
Plate	Label	Result	Signal	Flashes/Time	Meastime	MeasInfo										
3	Tatjana FRET	0	471	10	00:00:00.000	De=1st Ex=Btm Em=Btm Wdw=1										
3	Tatjana FRET	0	520	10	00:00:00.000	De=2nd Ex=Btm Em=Btm Wdw=1										
																
Results for Tatjana FRET(3) - channel 3 window 3 (Counts)																
	1	2	3	4	5	6	7	8	9	10	11	12				
A		861	877	854												
B		948	903	915												
C		906	851	965												
D		844	864	796												
E		831	887	898												
F		911	882	866												
G		847	817	874												
H		902	794	927												
																
Plate information 																
Plate	Repeat	Barcode	Measured height	Chamber temperature at start	Chamber temperature at end	Humidity at start	Humidity at end	Ambient temperature at start	Ambient temperature at end	Group	Label	ScanX				
3	45		14.8	26.75	26.75	29.6	29.6	25.87	25.87	1	Tatjana FRET(1)	0				
																
Background information																
Plate	Label	Result	Signal	Flashes/Time	Meastime	MeasInfo										
3	Tatjana FRET	0	471	10	00:00:00.000	De=1st Ex=Btm Em=Btm Wdw=1										
3	Tatjana FRET	0	520	10	00:00:00.000	De=2nd Ex=Btm Em=Btm Wdw=1										
																
Results for Tatjana FRET(3) - channel 2 window 3 (Counts)																
	1	2	3	4	5	6	7	8	9	10	11	12				
A		10452	9201	9949												
B		12561	11127	10878												
C		11901	10964	11164												
D		14021	12470	10083												
E		12784	13369	11180												
F		13476	11855	10813												
G		12805	11525	10680												
H		12939	11139	10080												
																
Plate information 																
Plate	Repeat	Barcode	Measured height	Chamber temperature at start	Chamber temperature at end	Humidity at start	Humidity at end	Ambient temperature at start	Ambient temperature at end	Group	Label	ScanX				
3	46		14.8	26.75	26.75	29.6	29.6	25.87	25.87	1	Tatjana FRET(1)	0				
																
Background information																
Plate	Label	Result	Signal	Flashes/Time	Meastime	MeasInfo										
3	Tatjana FRET	0	471	10	00:00:00.000	De=1st Ex=Btm Em=Btm Wdw=1										
3	Tatjana FRET	0	520	10	00:00:00.000	De=2nd Ex=Btm Em=Btm Wdw=1										
																
Results for Tatjana FRET(3) - channel 3 window 3 (Counts)																
	1	2	3	4	5	6	7	8	9	10	11	12				
A		904	836	871												
B		894	859	830												
C		871	904	866												
D		890	925	807												
E		901	988	838												
F		943	898	847												
G		844	830	792												
H		862	827	837												
																
Plate information 																
Plate	Repeat	Barcode	Measured height	Chamber temperature at start	Chamber temperature at end	Humidity at start	Humidity at end	Ambient temperature at start	Ambient temperature at end	Group	Label	ScanX				
3	46		14.8	26.75	26.75	29.6	29.6	25.87	25.87	1	Tatjana FRET(1)	0				
																
Background information																
Plate	Label	Result	Signal	Flashes/Time	Meastime	MeasInfo										
3	Tatjana FRET	0	471	10	00:00:00.000	De=1st Ex=Btm Em=Btm Wdw=1										
3	Tatjana FRET	0	520	10	00:00:00.000	De=2nd Ex=Btm Em=Btm Wdw=1										
																
Results for Tatjana FRET(3) - channel 2 window 3 (Counts)																
	1	2	3	4	5	6	7	8	9	10	11	12				
A		10352	9530	9857												
B		12340	11188	10703												
C		11540	11252	11279												
D		13928	12394	9881												
E		12900	13509	11446												
F		13062	11523	10868												
G		12664	11448	10746												
H		13367	11078	10392												
																
Plate information 																
Plate	Repeat	Barcode	Measured height	Chamber temperature at start	Chamber temperature at end	Humidity at start	Humidity at end	Ambient temperature at start	Ambient temperature at end	Group	Label	ScanX				
3	47		14.8	26.75	26.75	29.6	29.6	25.87	25.87	1	Tatjana FRET(1)	0				
																
Background information																
Plate	Label	Result	Signal	Flashes/Time	Meastime	MeasInfo										
3	Tatjana FRET	0	471	10	00:00:00.000	De=1st Ex=Btm Em=Btm Wdw=1										
3	Tatjana FRET	0	520	10	00:00:00.000	De=2nd Ex=Btm Em=Btm Wdw=1										
																
Results for Tatjana FRET(3) - channel 3 window 3 (Counts)																
	1	2	3	4	5	6	7	8	9	10	11	12				
A		852	859	865												
B		912	906	901												
C		837	881	875												
D		931	842	830												
E		861	815	862												
F		919	914	911												
G		857	777	894												
H		785	861	815												
																
Plate information 																
Plate	Repeat	Barcode	Measured height	Chamber temperature at start	Chamber temperature at end	Humidity at start	Humidity at end	Ambient temperature at start	Ambient temperature at end	Group	Label	ScanX				
3	47		14.8	26.75	26.75	29.6	29.6	25.87	25.87	1	Tatjana FRET(1)	0				
																
Background information																
Plate	Label	Result	Signal	Flashes/Time	Meastime	MeasInfo										
3	Tatjana FRET	0	471	10	00:00:00.000	De=1st Ex=Btm Em=Btm Wdw=1										
3	Tatjana FRET	0	520	10	00:00:00.000	De=2nd Ex=Btm Em=Btm Wdw=1										
																
Results for Tatjana FRET(3) - channel 2 window 3 (Counts)																
	1	2	3	4	5	6	7	8	9	10	11	12				
A		10596	9205	9742												
B		12423	11276	10911												
C		11543	11329	11366												
D		14397	12430	9901												
E		13224	13696	11613												
F		13285	11527	10835												
G		12737	11567	10881												
H		13399	10985	10314												
																
Plate information 																
Plate	Repeat	Barcode	Measured height	Chamber temperature at start	Chamber temperature at end	Humidity at start	Humidity at end	Ambient temperature at start	Ambient temperature at end	Group	Label	ScanX				
3	48		14.8	26.75	26.75	29.6	29.6	25.87	25.87	1	Tatjana FRET(1)	0				
																
Background information																
Plate	Label	Result	Signal	Flashes/Time	Meastime	MeasInfo										
